mt20Id,url,title,genre_hint,genre_norm,is_musical,공연기간,공연장소,공연시간,관람연령,티켓가격,출연진,창작자,제작진,주최·주관,기획·제작,최종수정
PF252623,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252623,호두까기 인형 [대학로],뮤지컬,뮤지컬,True,2024.12.02(월) ~ 2025.01.01(수),제나아트홀 (구. 룸씨어터),"토요일 ~ 일요일(11:30) / 공휴일(11:00,11:30) / *주말, 공휴일 11:30(단 12/25일은 11:00)",24개월 이상,"전석 40,000원",해당정보 없음,,해당정보 없음,해당정보 없음,(주)파릇(기획) / 지니아트랩(제작),2024.11.22
PF252625,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252625,"헬로카봇 시즌8, 미래연구소를 지켜라! [서울 (앵콜) ]",뮤지컬,뮤지컬,True,2025.01.04(토) ~ 2025.02.09(일),"NOL 씨어터 합정(구, 신한카드 SOL페이 스퀘어) 동양생명홀","화요일(11:00) / 수요일 ~ 금요일(11:00,14:00) / 토요일(11:00,14:00,16:30) / 일요일(11:00,14:00) / * 화요일: 11시 (1/28: 11시, 14시) / * 수~금: 11시, 14시 (1/30: 11시, 14시, 16시 30분) / * 토요일: 11시, 14시, 16시 30분 / * 일요일(1/5, 1/19, 2/2): 11시, 14시, 16시 30분 / 일요일(1/12, 1/26, 2/9): 11시, 14시",24개월 이상,"R석 70,000원 / S석 60,000원",해당정보 없음,,"안진성, 이세령, 전상헌 등",(주)초이락컨텐츠컴퍼니(주최) / (주)하쿠나마타타(주최·주관),해당정보 없음,2024.12.17
PF252644,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252644,캣츠 [평택],뮤지컬,뮤지컬,True,2024.12.28(토) ~ 2024.12.28(토),평택시북부문예회관 대공연장,"토요일(11:00,14:00,16:00)",24개월 이상,"전석 50,000원",해당정보 없음,,해당정보 없음,대영뮤지컬컴퍼니(대영극단)(주최·주관),해당정보 없음,2024.12.10
PF252657,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252657,박완 With 민경인프렌즈 뮤지컬 갈라콘서트 [담양],뮤지컬,뮤지컬,True,2024.12.05(목) ~ 2024.12.05(목),담양문화회관 대공연장,목요일(19:30),만 7세 이상,"전석 10,000원","박완, 민경인, 이다미, 정민경, 윤미진 등",,해당정보 없음,담양군문화재단(주최·주관),해당정보 없음,2024.11.06
PF252663,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252663,장수탕 선녀님 [보성],뮤지컬,뮤지컬,True,2024.11.13(수) ~ 2024.11.14(목),보성군문화예술회관,수요일(19:00) / 목요일(11:00),전체 관람가,"전석 20,000원",해당정보 없음,,"김영인, 정준, 조한나 등",(재)예술경영지원센터(주최) / 보성군문화예술회관(주관) / 할리퀸크리에이션즈(주)(주관),할리퀸크리에이션즈(주)(제작),2024.12.06
PF252689,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252689,책먹는 여우 [부산],뮤지컬,뮤지컬,True,2025.02.08(토) ~ 2025.02.08(토),금정문화회관 소공연장(은빛샘홀),"토요일(11:00,14:00,16:00)",전체 관람가,"전석 30,000원",해당정보 없음,,해당정보 없음,극단 가람(가람뮤지컬)(주최),극단 가람(가람뮤지컬)(제작) / 플러스 기획(기획),2024.11.15
PF252702,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252702,오디너리 러브 [대구],뮤지컬,뮤지컬,True,2024.12.06(금) ~ 2024.12.08(일),베리어스 재즈클럽 베리어스 콘서트홀,금요일(20:00) / 토요일 ~ 일요일(20:00),만 14세 이상,"전석 40,000원","권수은, 김민솔, 박소산, 서지웅, 이우람, 이유빈",,"정수봉, 정은혜, 김영 등",유나뮤직(주최·주관),베리어스 재즈클럽(기획) / 유나뮤직(제작),2024.11.01
PF252741,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252741,반쪽이전 [세종],뮤지컬,뮤지컬,True,2024.12.25(수) ~ 2024.12.28(토),세종문화예술회관 대공연장,"목요일 ~ 금요일(15:00) / 토요일(11:00,15:00) / 공휴일(11:00,15:00) / * 목,금 15시 / 토 11시, 15시 / * 12월 25일(수) 11시, 15시",24개월 이상,"R석 44,000원 / S석 33,000원 / S석 22,000원","김민지, 윤솔, 강희윤, 민들샘, 박배리, 정나율, 이지용 등",,"김정숙, 권호성, 이술아 등",협동조합손에손에(주최·주관),협동조합손에손에(기획·제작),2025.03.19
PF252742,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252742,바다에 뿌리 내린 [부산],뮤지컬,뮤지컬,True,2024.11.16(토) ~ 2024.11.17(일),부산문화회관 중극장,"토요일(15:00,19:00) / 일요일(16:00)",만 6세 이상,"R석 40,000원 / S석 32,000원","김수휘, 전용균, 이충환, 장재석, 구나영, 김유빈, 김비채 등",,"한정현, 신지원, 안인석 등",(재)부산문화재단(주관) / 부산광역시(주최),극단 원테이크(제작),2024.11.04
PF252760,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252760,빨간코 루돌프와 산타크로스 [경주],뮤지컬,뮤지컬,True,2024.12.14(토) ~ 2024.12.14(토),서라벌문화회관,"토요일(11:00,13:00,15:00)",전체 관람가,"전석 30,000원",해당정보 없음,,해당정보 없음,극단 해미소(주최) / 뜨래기획(주관),해당정보 없음,2024.11.21
PF252766,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252766,킴즈 [사천],뮤지컬,뮤지컬,True,2024.11.21(목) ~ 2024.11.21(목),사천문화예술회관 대공연장,목요일(19:30),만 7세 이상,"1층석 20,000원 / 2층석 10,000원","김철수, 김영희, 김두리, 김하나",,해당정보 없음,(재)사천문화재단(주관) / 사천시청(사천시문화예술회관)(주최),해당정보 없음,2024.11.04
PF252783,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252783,"제2회 대구창작뮤지컬페스타, 미소 다이어리 리뉴얼 리딩공연",뮤지컬,뮤지컬,True,2024.11.13(수) ~ 2024.11.13(수),봉산문화회관 스페이스라온,수요일(19:30),만 7세 이상,"전석 10,000원","김민솔, 정수환, 조성민",,"정수봉, 정은혜, 김영 등",(사) 대구뮤지컬협회(주최·주관),봉컴퍼니(제작),2024.11.04
PF252812,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252812,쿠키맨 [양주],뮤지컬,뮤지컬,True,2024.12.18(수) ~ 2024.12.19(목),경기섬유종합지원센터 대강당,수요일 ~ 목요일(10:30),전체 관람가,"전석 25,000원",해당정보 없음,,해당정보 없음,해당정보 없음,극단 님비곰비(제작),2024.11.04
PF252820,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252820,앨리스 [구리],뮤지컬,뮤지컬,True,2024.11.30(토) ~ 2024.12.01(일),구리아트홀 코스모스대극장,"토요일(15:00,19:00) / 일요일(14:00,18:00)",만 7세 이상,"전석 20,000원","조치현, 박건, 신진경, 손지애, 곽나윤, 차율, 정재헌 등",,"성재현, 윤상원, 박은혜 등",(재)구리문화재단(구리아트홀)(주관) / (재)예술경영지원센터(주최) / (주) 섬으로간 나비(주관),해당정보 없음,2025.01.02
PF252848,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252848,효성깊은 호랑이 [광주],뮤지컬,뮤지컬,True,2024.11.01(금) ~ 2024.12.01(일),롯데마트 [월드컵] 행복을 주는 가족극장,"토요일 ~ 일요일(12:00,14:00,16:00)",전체 관람가,"전석 25,000원",해당정보 없음,,해당정보 없음,행복을 주는 가족극장(주최),해당정보 없음,2024.11.04
PF252850,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252850,어느 60대 노부부 이야기,뮤지컬,뮤지컬,True,2024.12.13(금) ~ 2025.03.02(일),JTN 아트홀(구. 대학로예술마당) 1관,"화요일 ~ 금요일(19:30) / 토요일(14:00,17:00) / 일요일(14:00) / 공휴일(14:00,17:00) / * 화~금 19:30 / 토 14:00, 17:00 / 일, 공휴일 14:00 / * 월 공연없음",전체 관람가,"전석 66,000원","김도연, 이희진, 이태식, 배기성, 홍경인, 최효주, 최하선 등",,"오유리, 이주영, 김성윤 등",해당정보 없음,하마컴퍼니(제작),2024.12.26
PF252852,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252852,꼬마히어로 슈퍼잭: 출동! 슈퍼 냠냠 파워 산타의 선물을 지켜라! [서울 광진],뮤지컬,뮤지컬,True,2024.12.22(일) ~ 2024.12.29(일),상상나라극장,"화요일(14:00) / 목요일 ~ 금요일(14:00) / 토요일 ~ 일요일(11:00,14:00) / 공휴일(11:00,14:00,16:00)",전체 관람가,"전석 35,000원",해당정보 없음,,"박정만, 한유승, 김원익 등",이지기획(주최),이지기획(제작),2024.11.04
PF252857,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252857,호두까기 인형 [성남],뮤지컬,뮤지컬,True,2024.12.24(화) ~ 2024.12.25(수),성남아트센터 앙상블씨어터,"화요일(16:00,19:00) / 수요일 ~ 화요일(11:00,14:00,16:00) / * 24일 4시, 7시 / 25일 11시, 2시, 4시",24개월 이상,"전석 30,000원",해당정보 없음,,해당정보 없음,대영뮤지컬컴퍼니(대영극단)(주최),해당정보 없음,2024.11.19
PF252858,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252858,"두들팝 Ver.2, 폴리팝 [수원]",뮤지컬,뮤지컬,True,2024.11.30(토) ~ 2024.12.01(일),수원SK아트리움 대공연장,"토요일 ~ 일요일(11:00,14:00)",36개월 이상,"R석 30,000원 / S석 20,000원","정현기, 박솔지, 안용",,"염용균, 이지민, 박소희 등",(재) 수원문화재단(수원SK아트리움)(주관) / 수원시청(주최),해당정보 없음,2024.11.04
PF252872,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252872,광화문 연가 [부산],뮤지컬,뮤지컬,True,2025.01.11(토) ~ 2025.01.12(일),드림씨어터 [부산],"토요일 ~ 일요일(14:00,19:00)",만 7세 이상,"VIP석 160,000원 / R석 130,000원 / S석 100,000원 / A석 70,000원","윤도현, 엄기준, 손준호, 차지연, 서은광, 류승주, 성민재 등",,"이영훈, 고선웅, 이지나 등",(주)월드쇼마켓(주최),(주)CJ ENM(제작),2024.11.15
PF252875,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252875,설민석의 한국사 대모험: 영웅의 시간 [제주],뮤지컬,뮤지컬,True,2025.01.11(토) ~ 2025.01.12(일),제주아트센터 대극장,"토요일 ~ 일요일(11:00,14:00,16:30)",전체 관람가,"1층석 77,000원",해당정보 없음,,"김종해, 강한별",극단 국민(주최·주관),(주)단꿈아이(제작) / (주)이에스생활문화 (ES생활문화)(제작),2024.11.20
PF252885,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252885,루돌프와 산타할아버지 [서울 강북],뮤지컬,뮤지컬,True,2024.12.14(토) ~ 2024.12.15(일),꿈의숲아트센터 퍼포먼스홀,"토요일(14:00,16:00) / 일요일(11:00,14:00) / *토 14:00, 16:00 / 일 11:00, 14:00",24개월 이상,"전석 40,000원",해당정보 없음,,해당정보 없음,중원씨어터(주최·주관),해당정보 없음,2024.11.25
PF252900,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252900,언틸더데이3,뮤지컬,뮤지컬,True,2024.12.21(토) ~ 2024.12.21(토),한예극장,"토요일(15:00,19:00)",만 7세 이상,"전석 50,000원","황성빈, 유수민, 구백산, 하은섬, 이주원, 이도하, 이수영 등",,"정유석, 김민수, 하은섬 등",예향미디어(주최) / 정유석프로젝트(주최) / 희원극단(주최·주관),해당정보 없음,2024.11.05
PF252901,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252901,달 샤베트 [대전],뮤지컬,뮤지컬,True,2024.12.28(토) ~ 2024.12.29(일),대전시립연정국악원 큰마당,"토요일 ~ 일요일(11:00,14:00,16:30)",24개월 이상,"옥토끼석 66,000원 / 늑대석 44,000원",해당정보 없음,,"김영인, 김한솔, 홍승희 등",(주)씽크브릿지(주최·주관),할리퀸크리에이션즈(주)(제작),2024.11.12
PF252906,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252906,페인터즈 [원주],뮤지컬,뮤지컬,True,2024.11.30(토) ~ 2024.11.30(토),원주치악예술관,"토요일(15:00,19:00)",36개월 이상,"전석 30,000원",해당정보 없음,,해당정보 없음,(재)원주문화재단(주최·주관),(주)펜타토닉(제작),2024.11.12
PF252908,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252908,겨울왕국: 겨울이야기 [안산],뮤지컬,뮤지컬,True,2025.01.25(토) ~ 2025.01.26(일),안산문화예술의전당 달맞이극장,"토요일(14:00,16:00) / 일요일(11:00,14:00,16:00)",24개월 이상,"전석 50,000원",해당정보 없음,,해당정보 없음,km기획(주관) / 극단 국민(주최),해당정보 없음,2024.11.22
PF252938,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252938,오! 당신이 잠든사이 [대전],뮤지컬,뮤지컬,True,2024.12.21(토) ~ 2024.12.25(수),대전평송청소년문화센터 평송홀(대극장),"화요일(16:00,20:00) / 수요일(14:00,18:00) / 토요일 ~ 일요일(14:00,18:00)",만 10세 이상,"R석 55,000원 / S석 44,000원 / A석 33,000원","조훈, 김진철, 이후림, 최엄지, 이소희, 김재은, 손예슬",,"유인수, 장유정, 이지연 등",(주)에프엘엔터테인먼트(주최) / 지오엠미디어(주관),(주)연우무대(제작),2024.11.05
PF252946,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252946,호두까기 인형 [안산],뮤지컬,뮤지컬,True,2024.12.21(토) ~ 2024.12.21(토),안산문화예술의전당 달맞이극장,"토요일(11:00,14:00)",24개월 이상,"전석 40,000원",해당정보 없음,,해당정보 없음,중원씨어터(주최·주관),해당정보 없음,2024.11.26
PF252952,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252952,오즈의 마법사 [청주],뮤지컬,뮤지컬,True,2025.01.18(토) ~ 2025.01.18(토),청주아트홀 (구. 청주시민회관),"토요일(11:00,14:00,16:00)",전체 관람가,"전석 40,000원",해당정보 없음,,해당정보 없음,(주)조이컬처(주최·주관) / 문화공작소 조이(주최),해당정보 없음,2024.11.06
PF252962,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252962,바람으로의 여행 [광명],뮤지컬,뮤지컬,True,2024.12.04(수) ~ 2024.12.04(수),광명시민회관 대공연장,"수요일(14:00,19:30)",만 7세 이상,"R석 20,000원 / S석 10,000원","김소년, 윤채린, 윤장현, 권복음, 양수민, 김주찬",,"김태린, 최영길, 김대형 등",(재)광명문화재단(주최·주관),해당정보 없음,2024.11.06
PF252976,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF252976,NEW 달을 품은 슈퍼맨 [문경],뮤지컬,뮤지컬,True,2024.11.15(금) ~ 2024.11.16(토),문경문화예술회관 문희아트홀,금요일(19:30) / 토요일(19:30),만 7세 이상,"전석 3,000원",해당정보 없음,,해당정보 없음,문경시(주최·주관),라이노컴퍼니(구. 극단 셰익스피어)(제작),2024.11.06
